Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Randomise questionnaire elements?,Question Key,Response
13,1723249485979,10/08/2024 00:24:45,1723249485776,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat-quantised,1
14,1723249485979,10/08/2024 00:24:45,1723249485777,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex,Agree
15,1723249485979,10/08/2024 00:24:45,1723249485777,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex-quantised,4
16,1723249485979,10/08/2024 00:24:45,1723249485777,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat,Agree
17,1723249485979,10/08/2024 00:24:45,1723249485777,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat-quantised,4
18,1723249485979,10/08/2024 00:24:45,1723249485778,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex,Strongly Disagree
19,1723249485979,10/08/2024 00:24:45,1723249485778,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex-quantised,1
20,1723249485979,10/08/2024 00:24:45,1723249485778,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat,Strongly Disagree
21,1723249485979,10/08/2024 00:24:45,1723249485779,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat-quantised,1
22,1723249485979,10/08/2024 00:24:45,1723249485779,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex,Strongly Agree
23,1723249486174,10/08/2024 00:24:46,1723249485779,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex-quantised,5
24,1723249486174,10/08/2024 00:24:46,1723249485780,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat,Strongly Agree
25,1723249486174,10/08/2024 00:24:46,1723249485780,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat-quantised,5
26,1723249486174,10/08/2024 00:24:46,1723249485780,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-1,Alex
27,1723249486174,10/08/2024 00:24:46,1723249485781,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-2,Pat
28,1723249486174,10/08/2024 00:24:46,1723249485781,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-2,I felt alex was more personable
29,1723249486174,10/08/2024 00:24:46,1723249485781,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-3,Wasn't as personable. 
30,1723249486174,10/08/2024 00:24:46,1723249485782,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,END QUESTIONNAIRE,117633
1,1723249809051,10/08/2024 00:30:09,1723249808214,-7,09/08/2024 17:30:08,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1818x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,BEGIN QUESTIONNAIRE,
2,1723249935758,10/08/2024 00:32:15,1723249934944,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex,Disagree
3,1723249935944,10/08/2024 00:32:15,1723249934945,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex-quantised,2
4,1723249935944,10/08/2024 00:32:15,1723249934945,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat,Disagree
5,1723249935944,10/08/2024 00:32:15,1723249934945,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat-quantised,2
6,1723249935944,10/08/2024 00:32:15,1723249934945,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex,Disagree
7,1723249935944,10/08/2024 00:32:15,1723249934945,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex-quantised,2
8,1723249935944,10/08/2024 00:32:15,1723249934945,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat,Disagree
9,1723249935944,10/08/2024 00:32:15,1723249934945,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat-quantised,2
10,1723249935944,10/08/2024 00:32:15,1723249934945,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex,Agree
11,1723249935944,10/08/2024 00:32:15,1723249934945,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex-quantised,4
12,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat,Agree
13,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat-quantised,4
14,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex,Neutral
15,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex-quantised,3
16,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat,Disagree
17,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat-quantised,2
18,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex,Neutral
19,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex-quantised,3
20,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat,Neutral
21,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat-quantised,3
22,1723249935944,10/08/2024 00:32:15,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex,Disagree
23,1723249936142,10/08/2024 00:32:16,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex-quantised,2
24,1723249936142,10/08/2024 00:32:16,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat,Disagree
25,1723249936142,10/08/2024 00:32:16,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat-quantised,2
26,1723249936142,10/08/2024 00:32:16,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-1,Pat
27,1723249936142,10/08/2024 00:32:16,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-2,Alex
28,1723249936142,10/08/2024 00:32:16,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-2,I can be blunt to Pat and he will apologize.
29,1723249936142,10/08/2024 00:32:16,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-3,Because Alex always ends in some exclamation point sentence for each response. That's just not normal.
30,1723249936142,10/08/2024 00:32:16,1723249934946,-7,09/08/2024 17:32:14,183710,5,questionnaire-wcll,,39481829,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1793x1143,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,END QUESTIONNAIRE,126732
1,1723250254698,10/08/2024 00:37:34,1723250254512,-5,09/08/2024 19:37:34,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1280x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,BEGIN QUESTIONNAIRE,
2,1723250369470,10/08/2024 00:39:29,1723250369332,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex,Strongly Agree
3,1723250369666,10/08/2024 00:39:29,1723250369334,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex-quantised,5
4,1723250369666,10/08/2024 00:39:29,1723250369334,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat,Agree
5,1723250369666,10/08/2024 00:39:29,1723250369334,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat-quantised,4
6,1723250369666,10/08/2024 00:39:29,1723250369334,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex,Strongly Agree
7,1723250369666,10/08/2024 00:39:29,1723250369334,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex-quantised,5
8,1723250369666,10/08/2024 00:39:29,1723250369334,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat,Agree
9,1723250369666,10/08/2024 00:39:29,1723250369334,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat-quantised,4
10,1723250369666,10/08/2024 00:39:29,1723250369335,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex,Strongly Disagree
11,1723250369666,10/08/2024 00:39:29,1723250369335,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex-quantised,1
12,1723250369666,10/08/2024 00:39:29,1723250369335,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat,Disagree
13,1723250369666,10/08/2024 00:39:29,1723250369335,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat-quantised,2
14,1723250369666,10/08/2024 00:39:29,1723250369335,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex,Strongly Agree
15,1723250369666,10/08/2024 00:39:29,1723250369335,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex-quantised,5
16,1723250369666,10/08/2024 00:39:29,1723250369335,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat,Agree
17,1723250369666,10/08/2024 00:39:29,1723250369335,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat-quantised,4
18,1723250369666,10/08/2024 00:39:29,1723250369335,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex,Strongly Disagree
19,1723250369666,10/08/2024 00:39:29,1723250369336,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex-quantised,1
20,1723250369666,10/08/2024 00:39:29,1723250369336,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat,Disagree
21,1723250369666,10/08/2024 00:39:29,1723250369336,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat-quantised,2
22,1723250369666,10/08/2024 00:39:29,1723250369336,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex,Strongly Agree
23,1723250369828,10/08/2024 00:39:29,1723250369336,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex-quantised,5
24,1723250369828,10/08/2024 00:39:29,1723250369336,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat,Agree
25,1723250369828,10/08/2024 00:39:29,1723250369336,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat-quantised,4
26,1723250369828,10/08/2024 00:39:29,1723250369336,-5,09/08/2024 19:39:29,183710,5,questionnaire-wcll,,39481853,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1259x814,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-1,Alex
