Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Randomise questionnaire elements?,Question Key,Response
94,1706885377774,02/02/2024 14:49:37,1706885376876,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-47,0
95,1706885377774,02/02/2024 14:49:37,1706885376876,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-47-quantised,1
96,1706885377774,02/02/2024 14:49:37,1706885376877,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-48,0
97,1706885377774,02/02/2024 14:49:37,1706885376877,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-48-quantised,1
98,1706885377774,02/02/2024 14:49:37,1706885376877,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-49,0
99,1706885377774,02/02/2024 14:49:37,1706885376878,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-49-quantised,1
100,1706885377774,02/02/2024 14:49:37,1706885376878,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-50,0
101,1706885377774,02/02/2024 14:49:37,1706885376879,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-50-quantised,1
102,1706885377774,02/02/2024 14:49:37,1706885376879,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-51,0
103,1706885377936,02/02/2024 14:49:37,1706885376879,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-51-quantised,1
104,1706885377936,02/02/2024 14:49:37,1706885376880,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-52,0
105,1706885377936,02/02/2024 14:49:37,1706885376880,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-52-quantised,1
106,1706885377936,02/02/2024 14:49:37,1706885376880,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-53,0
107,1706885377936,02/02/2024 14:49:37,1706885376881,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-53-quantised,1
108,1706885377936,02/02/2024 14:49:37,1706885376881,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-54,0
109,1706885377936,02/02/2024 14:49:37,1706885376882,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-54-quantised,1
110,1706885377936,02/02/2024 14:49:37,1706885376882,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-55,0
111,1706885377936,02/02/2024 14:49:37,1706885376883,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-55-quantised,1
112,1706885377936,02/02/2024 14:49:37,1706885376883,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-56,0
113,1706885377936,02/02/2024 14:49:37,1706885376883,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-56-quantised,1
114,1706885377936,02/02/2024 14:49:37,1706885376884,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-57,0
115,1706885377936,02/02/2024 14:49:37,1706885376884,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-57-quantised,1
116,1706885377936,02/02/2024 14:49:37,1706885376885,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-58,0
117,1706885377936,02/02/2024 14:49:37,1706885376885,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-58-quantised,1
118,1706885377936,02/02/2024 14:49:37,1706885376886,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-59,0
119,1706885377936,02/02/2024 14:49:37,1706885376886,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-59-quantised,1
120,1706885377936,02/02/2024 14:49:37,1706885376887,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-60,0
121,1706885377936,02/02/2024 14:49:37,1706885376887,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-60-quantised,1
122,1706885377936,02/02/2024 14:49:37,1706885376888,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-61,0
123,1706885378082,02/02/2024 14:49:38,1706885376888,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-61-quantised,1
124,1706885378082,02/02/2024 14:49:38,1706885376888,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-62,0
125,1706885378082,02/02/2024 14:49:38,1706885376889,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-62-quantised,1
126,1706885378082,02/02/2024 14:49:38,1706885376889,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-63,0
127,1706885378082,02/02/2024 14:49:38,1706885376890,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-63-quantised,1
128,1706885378082,02/02/2024 14:49:38,1706885376891,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-64,1
129,1706885378082,02/02/2024 14:49:38,1706885376891,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-64-quantised,2
130,1706885378082,02/02/2024 14:49:38,1706885376891,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-65,0
131,1706885378082,02/02/2024 14:49:38,1706885376892,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-65-quantised,1
132,1706885378082,02/02/2024 14:49:38,1706885376893,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-66,0
133,1706885378082,02/02/2024 14:49:38,1706885376893,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-66-quantised,1
134,1706885378082,02/02/2024 14:49:38,1706885376893,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-67,0
135,1706885378082,02/02/2024 14:49:38,1706885376894,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-67-quantised,1
136,1706885378082,02/02/2024 14:49:38,1706885376894,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-68,0
137,1706885378082,02/02/2024 14:49:38,1706885376895,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-68-quantised,1
138,1706885378082,02/02/2024 14:49:38,1706885376895,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-69,0
139,1706885378082,02/02/2024 14:49:38,1706885376895,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-69-quantised,1
140,1706885378082,02/02/2024 14:49:38,1706885376896,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-70,0
141,1706885378082,02/02/2024 14:49:38,1706885376896,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-70-quantised,1
142,1706885378082,02/02/2024 14:49:38,1706885376897,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-71,0
143,1706885378266,02/02/2024 14:49:38,1706885376897,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-71-quantised,1
144,1706885378266,02/02/2024 14:49:38,1706885376898,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-72,0
145,1706885378266,02/02/2024 14:49:38,1706885376898,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-72-quantised,1
146,1706885378266,02/02/2024 14:49:38,1706885376899,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-73,0
147,1706885378266,02/02/2024 14:49:38,1706885376899,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-73-quantised,1
148,1706885378266,02/02/2024 14:49:38,1706885376899,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-74,0
149,1706885378266,02/02/2024 14:49:38,1706885376900,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-74-quantised,1
150,1706885378266,02/02/2024 14:49:38,1706885376901,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-75,0
151,1706885378266,02/02/2024 14:49:38,1706885376902,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-75-quantised,1
152,1706885378266,02/02/2024 14:49:38,1706885376903,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-76,0
153,1706885378266,02/02/2024 14:49:38,1706885376904,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-76-quantised,1
154,1706885378266,02/02/2024 14:49:38,1706885376905,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-77,0
155,1706885378266,02/02/2024 14:49:38,1706885376905,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-77-quantised,1
156,1706885378266,02/02/2024 14:49:38,1706885376906,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-78,0
157,1706885378266,02/02/2024 14:49:38,1706885376906,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-78-quantised,1
158,1706885378266,02/02/2024 14:49:38,1706885376907,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-79,0
159,1706885378266,02/02/2024 14:49:38,1706885376907,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-79-quantised,1
160,1706885378266,02/02/2024 14:49:38,1706885376908,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-80,0
161,1706885378266,02/02/2024 14:49:38,1706885376908,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-80-quantised,1
162,1706885378266,02/02/2024 14:49:38,1706885376909,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-81,0
163,1706885378417,02/02/2024 14:49:38,1706885376909,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-81-quantised,1
164,1706885378417,02/02/2024 14:49:38,1706885376910,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-82,0
165,1706885378417,02/02/2024 14:49:38,1706885376910,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-82-quantised,1
166,1706885378417,02/02/2024 14:49:38,1706885376911,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-83,0
167,1706885378417,02/02/2024 14:49:38,1706885376911,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-83-quantised,1
168,1706885378417,02/02/2024 14:49:38,1706885376912,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-84,0
169,1706885378417,02/02/2024 14:49:38,1706885376913,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-84-quantised,1
170,1706885378417,02/02/2024 14:49:38,1706885376913,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-85,0
171,1706885378417,02/02/2024 14:49:38,1706885376913,-7,02/02/2024 07:49:36,163181,2,questionnaire-83ca,,34735659,77cfqkz4,10269413,,complete,hxtyjq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1579x712,,,,SCL-90 R_english,1,B_2PatNorm_1AlexAnx,BA,No,response-1-85-quantised,1
