Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1707756770203,12/02/2024 16:52:50,1707774770203,5.5,13/02/2024 03:22:50,163181,2,task-5xl3,,35054964,9iz6y9bx,10360718,,complete,pomrgi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1544x739,1536x735,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,35220,35216,35220,35220,35216,35220,1,35220,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707756770211,12/02/2024 16:52:50,1707774770211,5.5,13/02/2024 03:22:50,163181,2,task-5xl3,,35054964,9iz6y9bx,10360718,,complete,pomrgi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1544x739,1536x735,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707777339477,12/02/2024 22:35:39,1707752139477,-7,12/02/2024 08:35:39,163181,2,task-5xl3,,35071733,vqhq1v7o,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707777351989,12/02/2024 22:35:51,1707752151989,-7,12/02/2024 08:35:51,163181,2,task-5xl3,,35071733,vqhq1v7o,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,12525.499999952317,12521,12525.499999952317,12525.499999952317,12521,12525.499999952317,1,12525.499999952317,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707777351992,12/02/2024 22:35:51,1707752151992,-7,12/02/2024 08:35:51,163181,2,task-5xl3,,35071733,vqhq1v7o,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707797825646,13/02/2024 04:17:05,1707769025646,-8,12/02/2024 12:17:05,163181,2,task-5xl3,,35076264,91rdfwf3,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707797828206,13/02/2024 04:17:08,1707769028206,-8,12/02/2024 12:17:08,163181,2,task-5xl3,,35076264,91rdfwf3,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,2574.6999999940394,2566.7000000000003,2574.6999999940394,2574.6999999940394,2566.7000000000003,2574.6999999940394,1,2574.6999999940394,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707797828209,13/02/2024 04:17:08,1707769028209,-8,12/02/2024 12:17:08,163181,2,task-5xl3,,35076264,91rdfwf3,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707830181954,13/02/2024 13:16:21,1707808581954,-6,13/02/2024 01:16:21,163181,2,task-5xl3,,35093213,0kpshnls,10371835,,complete,klebag,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1463x731,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707830199736,13/02/2024 13:16:39,1707808599736,-6,13/02/2024 01:16:39,163181,2,task-5xl3,,35093213,0kpshnls,10371835,,complete,klebag,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1463x731,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,17793.4,17781.5,17793.4,17793.4,17781.5,17793.4,1,17793.4,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707830199739,13/02/2024 13:16:39,1707808599739,-6,13/02/2024 01:16:39,163181,2,task-5xl3,,35093213,0kpshnls,10371835,,complete,klebag,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1463x731,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
END OF FILE
