"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","order","chatType","question","chat_condition","questionFull","bfi44_extraversion","bfi44_agreeableness","bfi44_conscientiousness","bfi44_neuroticism","bfi44_openness","chat","quest","aff_score"
11667763,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",3,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.78125,23,29,23,36,"Introvert","different",0
11667763,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.78125,23,29,23,36,"Extrovert","chat-again",1
11667763,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",3,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.78125,23,29,23,36,"Introvert","chat-again",0
11667966,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.84375,29,29,22,35,"Introvert","similar",1
11667966,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",4,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.84375,29,29,22,35,"Extrovert","similar",1
11667966,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",5,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.84375,29,29,22,35,"Introvert","enjoy",2
11667966,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",5,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.84375,29,29,22,35,"Extrovert","enjoy",2
11667966,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",1,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.84375,29,29,22,35,"Introvert","distant",2
11667966,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",1,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.84375,29,29,22,35,"Extrovert","distant",2
11667966,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",5,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.84375,29,29,22,35,"Introvert","understood",2
11667966,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",5,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.84375,29,29,22,35,"Extrovert","understood",2
11667966,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",3,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.84375,29,29,22,35,"Introvert","different",0
11667966,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",3,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.84375,29,29,22,35,"Extrovert","different",0
11667966,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",5,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.84375,29,29,22,35,"Introvert","chat-again",2
11667966,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",5,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.84375,29,29,22,35,"Extrovert","chat-again",2
11668005,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.84375,29,29,22,43,"Introvert","similar",1
11668005,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",3,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.84375,29,29,22,43,"Extrovert","similar",0
11668005,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",4,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.84375,29,29,22,43,"Introvert","enjoy",1
11668005,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",4,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.84375,29,29,22,43,"Extrovert","enjoy",1
11668005,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.84375,29,29,22,43,"Introvert","distant",1
11668005,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",4,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.84375,29,29,22,43,"Extrovert","distant",-1
11668005,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",5,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.84375,29,29,22,43,"Introvert","understood",2
11668005,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",4,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.84375,29,29,22,43,"Extrovert","understood",1
11668005,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.84375,29,29,22,43,"Introvert","different",1
11668005,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",4,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.84375,29,29,22,43,"Extrovert","different",-1
11668005,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",4,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.84375,29,29,22,43,"Introvert","chat-again",1
11668005,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",4,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.84375,29,29,22,43,"Extrovert","chat-again",1
11668041,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",4,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.8125,29,28,23,31,"Extrovert","similar",1
11668041,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",3,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.8125,29,28,23,31,"Introvert","similar",0
11668041,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.8125,29,28,23,31,"Extrovert","enjoy",1
11668041,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",4,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.8125,29,28,23,31,"Introvert","enjoy",1
11668041,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",2,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.8125,29,28,23,31,"Extrovert","distant",1
11668041,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",3,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.8125,29,28,23,31,"Introvert","distant",0
11668041,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",4,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.8125,29,28,23,31,"Extrovert","understood",1
11668041,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",3,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.8125,29,28,23,31,"Introvert","understood",0
11668041,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",2,"Introvert first","Extrovert","different","pat_ext","I felt that they were <br>different from me",0.8125,29,28,23,31,"Extrovert","different",1
11668041,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",3,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.8125,29,28,23,31,"Introvert","different",0
11668041,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.8125,29,28,23,31,"Extrovert","chat-again",1
11668041,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",4,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.8125,29,28,23,31,"Introvert","chat-again",1
11668218,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",3,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.84375,32,29,23,42,"Introvert","similar",0
11668218,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",5,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.84375,32,29,23,42,"Extrovert","similar",2
11668218,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",3,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.84375,32,29,23,42,"Introvert","enjoy",0
11668218,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",5,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.84375,32,29,23,42,"Extrovert","enjoy",2
11668218,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",3,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.84375,32,29,23,42,"Introvert","distant",0
11668218,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",5,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.84375,32,29,23,42,"Extrovert","distant",-2
11668218,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",3,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.84375,32,29,23,42,"Introvert","understood",0
11668218,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",5,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.84375,32,29,23,42,"Extrovert","understood",2
11668218,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",4,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.84375,32,29,23,42,"Introvert","different",-1
11668218,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",2,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.84375,32,29,23,42,"Extrovert","different",1
11668218,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",3,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.84375,32,29,23,42,"Introvert","chat-again",0
11668218,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",5,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.84375,32,29,23,42,"Extrovert","chat-again",2
11668279,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.6875,24,31,24,40,"Introvert","similar",1
11668279,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",1,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.6875,24,31,24,40,"Extrovert","similar",-2
11668279,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",4,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.6875,24,31,24,40,"Introvert","enjoy",1
11668279,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",2,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.6875,24,31,24,40,"Extrovert","enjoy",-1
11668279,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.6875,24,31,24,40,"Introvert","distant",1
11668279,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",4,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.6875,24,31,24,40,"Extrovert","distant",-1
11668279,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.6875,24,31,24,40,"Introvert","understood",1
11668279,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",2,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.6875,24,31,24,40,"Extrovert","understood",-1
11668279,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.6875,24,31,24,40,"Introvert","different",1
11668279,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",5,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.6875,24,31,24,40,"Extrovert","different",-2
11668279,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",5,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.6875,24,31,24,40,"Introvert","chat-again",2
11668279,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",1,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.6875,24,31,24,40,"Extrovert","chat-again",-2
11668368,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",3,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.84375,34,34,32,41,"Extrovert","similar",0
11668368,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",4,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.84375,34,34,32,41,"Introvert","similar",1
11668368,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.84375,34,34,32,41,"Extrovert","enjoy",1
11668368,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",4,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.84375,34,34,32,41,"Introvert","enjoy",1
11668368,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",3,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.84375,34,34,32,41,"Extrovert","distant",0
11668368,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",4,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.84375,34,34,32,41,"Introvert","distant",-1
11668368,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",4,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.84375,34,34,32,41,"Extrovert","understood",1
11668368,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",4,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.84375,34,34,32,41,"Introvert","understood",1
11668368,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",3,"Introvert first","Extrovert","different","pat_ext","I felt that they were <br>different from me",0.84375,34,34,32,41,"Extrovert","different",0
11668368,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",3,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.84375,34,34,32,41,"Introvert","different",0
11668368,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.84375,34,34,32,41,"Extrovert","chat-again",1
11668368,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",4,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.84375,34,34,32,41,"Introvert","chat-again",1
11671634,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.9375,25,30,31,39,"Introvert","similar",1
11671634,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",4,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.9375,25,30,31,39,"Extrovert","similar",1
11671634,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",5,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.9375,25,30,31,39,"Introvert","enjoy",2
11671634,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",4,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.9375,25,30,31,39,"Extrovert","enjoy",1
11671634,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.9375,25,30,31,39,"Introvert","distant",1
11671634,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",3,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.9375,25,30,31,39,"Extrovert","distant",0
11671634,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.9375,25,30,31,39,"Introvert","understood",1
11671634,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",4,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.9375,25,30,31,39,"Extrovert","understood",1
11671634,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.9375,25,30,31,39,"Introvert","different",1
11671634,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",3,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.9375,25,30,31,39,"Extrovert","different",0
11671634,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",4,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.9375,25,30,31,39,"Introvert","chat-again",1
11671634,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",4,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.9375,25,30,31,39,"Extrovert","chat-again",1
11671697,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",2,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.6875,31,30,28,34,"Extrovert","similar",-1
11671697,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",4,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.6875,31,30,28,34,"Introvert","similar",1
11671697,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.6875,31,30,28,34,"Extrovert","enjoy",1
11671697,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",2,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.6875,31,30,28,34,"Introvert","enjoy",-1
11671697,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",3,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.6875,31,30,28,34,"Extrovert","distant",0
11671697,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",4,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.6875,31,30,28,34,"Introvert","distant",-1
11671697,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",3,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.6875,31,30,28,34,"Extrovert","understood",0
11671697,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",4,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.6875,31,30,28,34,"Introvert","understood",1
11671697,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",4,"Introvert first","Extrovert","different","pat_ext","I felt that they were <br>different from me",0.6875,31,30,28,34,"Extrovert","different",-1
11671697,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",2,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.6875,31,30,28,34,"Introvert","different",1
11671697,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.6875,31,30,28,34,"Extrovert","chat-again",1
11671697,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",2,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.6875,31,30,28,34,"Introvert","chat-again",-1
11671818,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",4,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.84375,30,29,20,40,"Extrovert","similar",1
11671818,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",2,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.84375,30,29,20,40,"Introvert","similar",-1
11671818,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.84375,30,29,20,40,"Extrovert","enjoy",1
11671818,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",2,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.84375,30,29,20,40,"Introvert","enjoy",-1
11671818,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",1,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.84375,30,29,20,40,"Extrovert","distant",2
11671818,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",5,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.84375,30,29,20,40,"Introvert","distant",-2
11671818,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",5,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.84375,30,29,20,40,"Extrovert","understood",2
11671818,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",3,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.84375,30,29,20,40,"Introvert","understood",0
11671818,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",2,"Introvert first","Extrovert","different","pat_ext","I felt that they were <br>different from me",0.84375,30,29,20,40,"Extrovert","different",1
11671818,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",5,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.84375,30,29,20,40,"Introvert","different",-2
11671818,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",5,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.84375,30,29,20,40,"Extrovert","chat-again",2
11671818,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",3,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.84375,30,29,20,40,"Introvert","chat-again",0
11672647,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",2,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.71875,26,25,25,26,"Extrovert","similar",-1
11672647,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",4,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.71875,26,25,25,26,"Introvert","similar",1
11672647,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",2,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.71875,26,25,25,26,"Extrovert","enjoy",-1
11672647,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",3,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.71875,26,25,25,26,"Introvert","enjoy",0
11672647,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",4,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.71875,26,25,25,26,"Extrovert","distant",-1
11672647,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",3,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.71875,26,25,25,26,"Introvert","distant",0
11672647,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",2,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.71875,26,25,25,26,"Extrovert","understood",-1
11672647,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",2,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.71875,26,25,25,26,"Introvert","understood",-1
11672647,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",3,"Introvert first","Extrovert","different","pat_ext","I felt that they were <br>different from me",0.71875,26,25,25,26,"Extrovert","different",0
11672647,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",2,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.71875,26,25,25,26,"Introvert","different",1
11672647,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",2,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.71875,26,25,25,26,"Extrovert","chat-again",-1
11672647,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",2,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.71875,26,25,25,26,"Introvert","chat-again",-1
11674611,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",3,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.8125,26,29,24,35,"Introvert","similar",0
11674611,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",3,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.8125,26,29,24,35,"Extrovert","similar",0
11674611,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",3,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.8125,26,29,24,35,"Introvert","enjoy",0
11674611,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",3,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.8125,26,29,24,35,"Extrovert","enjoy",0
11674611,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",4,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.8125,26,29,24,35,"Introvert","distant",-1
11674611,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",4,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.8125,26,29,24,35,"Extrovert","distant",-1
11674611,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",3,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.8125,26,29,24,35,"Introvert","understood",0
11674611,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",3,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.8125,26,29,24,35,"Extrovert","understood",0
11674611,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.8125,26,29,24,35,"Introvert","different",1
11674611,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",2,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.8125,26,29,24,35,"Extrovert","different",1
11674611,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",3,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.8125,26,29,24,35,"Introvert","chat-again",0
11674611,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",3,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.8125,26,29,24,35,"Extrovert","chat-again",0
11674631,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",4,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.71875,33,37,30,43,"Extrovert","similar",1
11674631,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",4,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.71875,33,37,30,43,"Introvert","similar",1
11674631,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.71875,33,37,30,43,"Extrovert","enjoy",1
11674631,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",4,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.71875,33,37,30,43,"Introvert","enjoy",1
11674631,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",3,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.71875,33,37,30,43,"Extrovert","distant",0
11674631,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",3,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.71875,33,37,30,43,"Introvert","distant",0
11674631,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",4,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.71875,33,37,30,43,"Extrovert","understood",1
11674631,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",4,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.71875,33,37,30,43,"Introvert","understood",1
