Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-iuov,randomiser-bl99,Randomise questionnaire elements?,Question Key,Response
4,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-2,Agree
5,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-2-quantised,4
6,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-5,Disagree
7,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-5-quantised,2
8,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-3,Agree
9,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-3-quantised,4
10,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-6,Disagree
11,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-6-quantised,2
12,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,END QUESTIONNAIRE,14373
1,1693156037485,27/08/2023 17:07:17,1693156037127,-4,27/08/2023 13:07:17,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,BEGIN QUESTIONNAIRE,
2,1693156055644,27/08/2023 17:07:35,1693156055402,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-1,Agree
3,1693156055811,27/08/2023 17:07:35,1693156055407,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-1-quantised,4
4,1693156055811,27/08/2023 17:07:35,1693156055407,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-2,Strongly Agree
5,1693156055811,27/08/2023 17:07:35,1693156055409,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-2-quantised,5
6,1693156055811,27/08/2023 17:07:35,1693156055409,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-5,Strongly Disagree
7,1693156055811,27/08/2023 17:07:35,1693156055409,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-5-quantised,1
8,1693156055811,27/08/2023 17:07:35,1693156055410,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-3,Strongly Agree
9,1693156055811,27/08/2023 17:07:35,1693156055410,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-3-quantised,5
10,1693156055811,27/08/2023 17:07:35,1693156055411,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-6,Disagree
11,1693156055811,27/08/2023 17:07:35,1693156055413,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,response-6-quantised,2
12,1693156055811,27/08/2023 17:07:35,1693156055414,-4,27/08/2023 13:07:35,132936,11,questionnaire-5yf1,,31382762,BLIND,9295082,,complete,yxyukr,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x768,,,,Individual Bot Questionnaire,2,BCA,2,No,END QUESTIONNAIRE,18287
END OF FILE
