Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Randomise questionnaire elements?,Question Key,Response
26,1707799751710,13/02/2024 04:49:11,1707799751039,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-1-1,Alex
27,1707799751710,13/02/2024 04:49:11,1707799751039,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-1-2,Pat
28,1707799751710,13/02/2024 04:49:11,1707799751039,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-2,Alex had more personal details
29,1707799751710,13/02/2024 04:49:11,1707799751039,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-3,Pat was more generic and had less personal details. Pat only talks about me.
30,1707799751710,13/02/2024 04:49:11,1707799751039,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,END QUESTIONNAIRE,61984
1,1706884843228,02/02/2024 14:40:43,1706884844404,-8,02/02/2024 06:40:44,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1393x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,BEGIN QUESTIONNAIRE,
2,1706884904483,02/02/2024 14:41:44,1706884905716,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-alex,Disagree
3,1706884904662,02/02/2024 14:41:44,1706884905717,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-alex-quantised,2
4,1706884904662,02/02/2024 14:41:44,1706884905717,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-pat,Strongly Agree
5,1706884904662,02/02/2024 14:41:44,1706884905717,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-pat-quantised,5
6,1706884904662,02/02/2024 14:41:44,1706884905717,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-alex,Neutral
7,1706884904662,02/02/2024 14:41:44,1706884905717,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-alex-quantised,3
8,1706884904662,02/02/2024 14:41:44,1706884905717,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-pat,Strongly Agree
9,1706884904662,02/02/2024 14:41:44,1706884905717,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-pat-quantised,5
10,1706884904662,02/02/2024 14:41:44,1706884905717,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-alex,Strongly Agree
11,1706884904662,02/02/2024 14:41:44,1706884905717,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-alex-quantised,5
12,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-pat,Disagree
13,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-pat-quantised,2
14,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-alex,Disagree
15,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-alex-quantised,2
16,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-pat,Strongly Agree
17,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-pat-quantised,5
18,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-alex,Agree
19,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-alex-quantised,4
20,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-pat,Disagree
21,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-pat-quantised,2
22,1706884904662,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-alex,Disagree
23,1706884904863,02/02/2024 14:41:44,1706884905718,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-alex-quantised,2
24,1706884904863,02/02/2024 14:41:44,1706884905719,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-pat,Strongly Agree
25,1706884904863,02/02/2024 14:41:44,1706884905719,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-pat-quantised,5
26,1706884904863,02/02/2024 14:41:44,1706884905719,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-1-1,Pat
27,1706884904863,02/02/2024 14:41:44,1706884905719,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-1-2,Alex
28,1706884904863,02/02/2024 14:41:44,1706884905719,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-2,I had more in common with Pat.
29,1706884904863,02/02/2024 14:41:44,1706884905719,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-3,I felt like I was talking in circles. 
30,1706884904863,02/02/2024 14:41:44,1706884905719,-8,02/02/2024 06:41:45,163181,2,questionnaire-wcll,,34735292,BLIND,10269286,,complete,szpyrr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1376x954,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,END QUESTIONNAIRE,61315
1,1706885184625,02/02/2024 14:46:24,1706885183866,-5,02/02/2024 09:46:23,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,BEGIN QUESTIONNAIRE,
2,1706885391779,02/02/2024 14:49:51,1706885390811,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-alex,Strongly Agree
3,1706885391893,02/02/2024 14:49:51,1706885390812,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-alex-quantised,5
4,1706885391893,02/02/2024 14:49:51,1706885390812,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-pat,Strongly Disagree
5,1706885391893,02/02/2024 14:49:51,1706885390812,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-pat-quantised,1
6,1706885391893,02/02/2024 14:49:51,1706885390812,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-alex,Strongly Agree
7,1706885391893,02/02/2024 14:49:51,1706885390812,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-alex-quantised,5
8,1706885391893,02/02/2024 14:49:51,1706885390812,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-pat,Disagree
9,1706885391893,02/02/2024 14:49:51,1706885390812,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-pat-quantised,2
10,1706885391893,02/02/2024 14:49:51,1706885390812,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-alex,Strongly Agree
11,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-alex-quantised,5
12,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-pat,Strongly Disagree
13,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-pat-quantised,1
14,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-alex,Disagree
15,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-alex-quantised,2
16,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-pat,Strongly Agree
17,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-pat-quantised,5
18,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-alex,Strongly Agree
19,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-alex-quantised,5
20,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-pat,Strongly Disagree
21,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-pat-quantised,1
22,1706885391893,02/02/2024 14:49:51,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-alex,Disagree
23,1706885392023,02/02/2024 14:49:52,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-alex-quantised,2
24,1706885392023,02/02/2024 14:49:52,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-pat,Strongly Agree
25,1706885392023,02/02/2024 14:49:52,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-pat-quantised,5
26,1706885392023,02/02/2024 14:49:52,1706885390813,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-1-1,Pat
27,1706885392023,02/02/2024 14:49:52,1706885390814,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-1-2,Alex
28,1706885392023,02/02/2024 14:49:52,1706885390814,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-2,seems more in common with me
29,1706885392023,02/02/2024 14:49:52,1706885390814,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-3,seems too depressed
30,1706885392023,02/02/2024 14:49:52,1706885390814,-5,02/02/2024 09:49:50,163181,2,questionnaire-wcll,,34735603,BLIND,10269450,,complete,cxfdhw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,END QUESTIONNAIRE,206948
1,1706886782140,02/02/2024 15:13:02,1706886781217,-6,02/02/2024 09:13:01,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,BEGIN QUESTIONNAIRE,
2,1706886859247,02/02/2024 15:14:19,1706886858339,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-alex,Agree
3,1706886859569,02/02/2024 15:14:19,1706886858340,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-alex-quantised,4
4,1706886859569,02/02/2024 15:14:19,1706886858340,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-pat,Agree
5,1706886859569,02/02/2024 15:14:19,1706886858340,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-pat-quantised,4
6,1706886859569,02/02/2024 15:14:19,1706886858340,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-alex,Agree
7,1706886859569,02/02/2024 15:14:19,1706886858340,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-alex-quantised,4
8,1706886859569,02/02/2024 15:14:19,1706886858340,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-pat,Agree
